,SigC,SigH,EpsC,EpsH,density,estimErr
1507,0.25,0.1365,0.9858,0.04,727.412,3.5
1508,0.25,0.1365,0.9858,0.06,726.737,3.6
1509,0.25,0.1365,0.9858,0.08,729.75,4.3
1510,0.25,0.1365,0.9858,0.1,729.605,3.2
1511,0.25,0.1365,0.9858,0.12,731.909,4.7
1512,0.25,0.1365,0.9858,0.14,730.674,26.877
1513,0.25,0.1365,1.1501,0.02,732.552,4.2
1514,0.25,0.1365,1.1501,0.04,737.006,3.9
1515,0.25,0.1365,1.1501,0.06,734.809,3.1
1516,0.25,0.1365,1.1501,0.08,739.412,4.2
1517,0.25,0.1365,1.1501,0.1,740.449,4.4
1518,0.3,0.091,0.1643,0.1,682.97,3.4
1519,0.25,0.1365,1.1501,0.12,743.059,4.5
1520,0.25,0.1365,1.1501,0.14,744.587,28.2754
1521,0.25,0.182,0.1643,0.02,663.434,25.9311
1522,0.25,0.182,0.1643,0.04,667.749,3.7
1523,0.25,0.182,0.1643,0.06,679.223,4.9
1524,0.25,0.182,0.1643,0.08,685.821,3.9
1525,0.25,0.182,0.1643,0.1,688.51,3.8
1526,0.25,0.182,0.1643,0.12,695.522,3.9
1527,0.25,0.182,0.1643,0.14,701.944,4.5
1528,0.25,0.182,0.3286,0.02,678.059,4.1
1529,0.25,0.182,0.3286,0.04,681.798,3.4
1530,0.25,0.182,0.3286,0.06,690.543,4.7
1531,0.25,0.182,0.3286,0.08,696.104,3.4
1532,0.25,0.182,0.3286,0.1,701.919,5.7
1533,0.25,0.182,0.3286,0.12,706.177,3.7
1534,0.25,0.182,0.3286,0.14,714.351,3.3
1535,0.25,0.182,0.4929,0.02,694.318,3.3
1536,0.25,0.182,0.4929,0.04,698.868,25.9999
1537,0.25,0.182,0.4929,0.06,703.436,3.6
1538,0.25,0.182,0.4929,0.08,706.275,3.9
1539,0.25,0.182,0.4929,0.1,712.014,3.6
1540,0.25,0.182,0.4929,0.12,720.54,5.2
1541,0.25,0.182,0.4929,0.14,724.549,3.3
1542,0.25,0.182,0.6572,0.02,542.887,33.0
1543,0.25,0.182,0.6572,0.04,708.873,4.4
1544,0.25,0.182,0.6572,0.06,716.868,3.3
1545,0.25,0.182,0.6572,0.08,722.851,3.9
1546,0.25,0.182,0.6572,0.1,724.469,3.7
1547,0.25,0.182,0.6572,0.12,731.166,4.2
1548,0.25,0.182,0.6572,0.14,735.952,2.6
1549,0.25,0.182,0.8215,0.02,718.625,4.3
1550,0.25,0.182,0.8215,0.04,723.809,27.2645
1551,0.25,0.182,0.8215,0.06,725.311,3.7
1552,0.25,0.182,0.8215,0.08,731.954,3.2
1553,0.25,0.182,0.8215,0.1,738.196,4.4
1554,0.25,0.182,0.8215,0.12,741.9,3.8
1555,0.25,0.182,0.8215,0.14,747.61,4.5
1556,0.25,0.182,0.9858,0.02,729.964,3.8
1557,0.25,0.182,0.9858,0.04,733.541,4.4
1558,0.25,0.182,0.9858,0.06,737.57,3.5
1559,0.25,0.182,0.9858,0.08,744.56,3.9
1560,0.25,0.182,0.9858,0.1,749.787,5.4
1561,0.25,0.182,0.9858,0.12,753.675,5.2
1562,0.25,0.182,0.9858,0.14,758.912,4.3
1563,0.25,0.182,1.1501,0.02,740.295,3.6
1564,0.25,0.182,1.1501,0.04,743.419,4.3
1565,0.25,0.182,1.1501,0.06,749.079,4.1
1566,0.25,0.182,1.1501,0.08,754.587,4.9
1567,0.25,0.182,1.1501,0.1,757.836,4.2
1568,0.25,0.182,1.1501,0.12,761.571,4.8
1569,0.25,0.182,1.1501,0.14,769.359,27.4869
1570,0.25,0.2275,0.1643,0.02,661.074,4.3
1571,0.25,0.2275,0.1643,0.04,666.008,4.5
1572,0.25,0.2275,0.1643,0.06,667.083,3.8
1573,0.25,0.2275,0.1643,0.08,676.259,3.5
1574,0.25,0.2275,0.1643,0.1,682.525,2.6
1575,0.25,0.2275,0.1643,0.12,690.894,2.5
1576,0.25,0.2275,0.1643,0.14,697.59,3.9
1577,0.25,0.2275,0.3286,0.02,673.896,3.4
1578,0.25,0.2275,0.3286,0.04,673.599,3.2
1579,0.25,0.2275,0.3286,0.06,680.315,4.2
1580,0.25,0.2275,0.3286,0.08,687.362,3.5
1581,0.25,0.2275,0.3286,0.1,692.714,3.2
1582,0.25,0.2275,0.3286,0.12,699.106,3.1
1583,0.25,0.2275,0.3286,0.14,705.677,3.5
1584,0.25,0.2275,0.4929,0.02,684.893,25.4614
1585,0.25,0.2275,0.4929,0.04,688.301,3.1
1586,0.25,0.2275,0.4929,0.06,692.181,3.7
1587,0.25,0.2275,0.4929,0.08,700.265,4.8
1588,0.25,0.2275,0.4929,0.1,703.516,3.9
1589,0.25,0.2275,0.4929,0.12,710.302,2.8
1590,0.25,0.2275,0.4929,0.14,716.204,4.4
1591,0.25,0.2275,0.6572,0.02,696.888,4.3
1592,0.25,0.2275,0.6572,0.04,699.985,2.7
1593,0.25,0.2275,0.6572,0.06,702.659,3.8
1594,0.25,0.2275,0.6572,0.08,709.382,4.1
1595,0.25,0.2275,0.6572,0.1,713.835,4.1
1596,0.25,0.2275,0.6572,0.12,720.121,3.8
1597,0.25,0.2275,0.6572,0.14,723.225,3.2
1598,0.25,0.2275,0.8215,0.02,710.34,4.2
1599,0.25,0.2275,0.8215,0.04,711.114,3.8
1600,0.25,0.2275,0.8215,0.06,716.177,4.3
1601,0.25,0.2275,0.8215,0.08,718.913,3.1
1602,0.25,0.2275,0.8215,0.1,722.493,3.4
1603,0.25,0.2275,0.8215,0.12,727.781,4.6
1604,0.25,0.2275,0.8215,0.14,731.617,3.2
1605,0.25,0.2275,0.9858,0.02,719.865,4.4
1606,0.25,0.2275,0.9858,0.04,720.115,4.7
1607,0.25,0.2275,0.9858,0.06,724.011,3.4
1608,0.25,0.2275,0.9858,0.08,727.023,3.8
1609,0.25,0.2275,0.9858,0.1,733.1,4.5
1610,0.25,0.2275,0.9858,0.12,737.378,4.7
1611,0.25,0.2275,0.9858,0.14,740.891,4.6
1612,0.25,0.2275,1.1501,0.02,730.279,3.5
1613,0.25,0.2275,1.1501,0.04,732.216,3.4
1614,0.25,0.2275,1.1501,0.06,734.729,3.7
1615,0.25,0.2275,1.1501,0.08,736.808,4.1
1616,0.25,0.2275,1.1501,0.1,741.704,4.2
1617,0.25,0.2275,1.1501,0.12,745.403,4.2
1618,0.25,0.2275,1.1501,0.14,749.766,3.6
1619,0.3,0.091,0.3286,0.1,717.763,3.8
1620,0.25,0.273,0.1643,0.02,12.1273,7.6
1621,0.25,0.273,0.1643,0.04,8.34715,5.1
1622,0.25,0.273,0.1643,0.06,7.21433,4.4
1623,0.25,0.273,0.1643,0.08,6.44834,3.9
1624,0.25,0.273,0.1643,0.1,5.9559,3.6
1625,0.25,0.273,0.1643,0.12,446.143,--
1626,0.25,0.273,0.1643,0.14,446.143,--
1627,0.25,0.273,0.3286,0.02,566.928,9.6
1628,0.25,0.273,0.3286,0.04,8.61247,5.2
1629,0.25,0.273,0.3286,0.06,7.48393,4.5
1630,0.25,0.273,0.3286,0.08,6.63538,45.3458
1631,0.25,0.273,0.3286,0.1,6.11228,3.7
1632,0.25,0.273,0.3286,0.12,446.143,--
1633,0.25,0.273,0.3286,0.14,446.143,--
1634,0.25,0.273,0.4929,0.02,585.353,6.4
1635,0.25,0.273,0.4929,0.04,9.27234,5.6
1636,0.25,0.273,0.4929,0.06,7.70296,4.7
1637,0.25,0.273,0.4929,0.08,6.78065,4.1
1638,0.25,0.273,0.4929,0.1,7.63428,7.7
1639,0.25,0.273,0.4929,0.12,446.143,--
1640,0.25,0.273,0.4929,0.14,446.143,--
1641,0.25,0.273,0.6572,0.02,601.417,7.9
1642,0.25,0.273,0.6572,0.04,9.75861,5.9
1643,0.25,0.273,0.6572,0.06,7.91689,4.8
1644,0.25,0.273,0.6572,0.08,6.84948,4.2
1645,0.25,0.273,0.6572,0.1,6.31643,3.9
1646,0.25,0.273,0.6572,0.12,446.143,--
1647,0.25,0.273,0.6572,0.14,446.143,--
1648,0.25,0.273,0.8215,0.02,617.231,6.3
1649,0.25,0.273,0.8215,0.04,10.2212,6.3
1650,0.25,0.273,0.8215,0.06,8.20872,49.8432
1651,0.25,0.273,0.8215,0.08,8.36157,5.1
1652,0.25,0.273,0.8215,0.1,6.4929,44.7548
1653,0.25,0.273,0.8215,0.12,446.143,--
1654,0.25,0.273,0.8215,0.14,446.143,--
1655,0.25,0.273,0.9858,0.02,629.306,3.7
1656,0.25,0.273,0.9858,0.04,11.5697,7.1
1657,0.25,0.273,0.9858,0.06,8.61968,5.2
1658,0.25,0.273,0.9858,0.08,7.21615,4.4
1659,0.25,0.273,0.9858,0.1,6.67443,4.1
1660,0.25,0.273,0.9858,0.12,446.143,--
1661,0.25,0.273,0.9858,0.14,446.143,--
1662,0.25,0.273,1.1501,0.02,641.746,4.4
1663,0.25,0.273,1.1501,0.04,13.2798,8.3
1664,0.25,0.273,1.1501,0.06,9.09145,5.5
1665,0.25,0.273,1.1501,0.08,7.38699,4.5
1666,0.25,0.273,1.1501,0.1,6.61044,45.2384
1667,0.25,0.273,1.1501,0.12,446.143,--
1668,0.25,0.273,1.1501,0.14,446.143,--
1669,0.25,0.3185,0.1643,0.0200,446.143,--
1670,0.25,0.3185,0.1643,0.04,446.143,--
1671,0.25,0.3185,0.1643,0.06,446.143,--
1672,0.25,0.3185,0.1643,0.08,446.143,--
1673,0.25,0.3185,0.1643,0.1,446.143,--
1674,0.25,0.3185,0.1643,0.12,446.143,--
1675,0.25,0.3185,0.1643,0.14,446.143,--
1676,0.25,0.3185,0.3286,0.0200,446.143,--
1677,0.25,0.3185,0.3286,0.04,446.143,--
1678,0.25,0.3185,0.3286,0.06,446.143,--
1679,0.25,0.3185,0.3286,0.08,446.143,--
1680,0.25,0.3185,0.3286,0.1,446.143,--
1681,0.25,0.3185,0.3286,0.12,446.143,--
1682,0.25,0.3185,0.3286,0.14,446.143,--
1683,0.25,0.3185,0.4929,0.0200,446.143,--
1684,0.25,0.3185,0.4929,0.04,446.143,--
1685,0.25,0.3185,0.4929,0.06,446.143,--
1686,0.25,0.3185,0.4929,0.08,446.143,--
1687,0.25,0.3185,0.4929,0.1,446.143,--
1688,0.25,0.3185,0.4929,0.12,446.143,--
1689,0.25,0.3185,0.4929,0.14,446.143,--
1690,0.25,0.3185,0.6572,0.0200,446.143,--
1691,0.25,0.3185,0.6572,0.04,446.143,--
1692,0.25,0.3185,0.6572,0.06,446.143,--
1693,0.25,0.3185,0.6572,0.08,446.143,--
1694,0.25,0.3185,0.6572,0.1,446.143,--
1695,0.25,0.3185,0.6572,0.12,446.143,--
1696,0.25,0.3185,0.6572,0.14,446.143,--
1697,0.25,0.3185,0.8215,0.0200,446.143,--
1698,0.25,0.3185,0.8215,0.04,446.143,--
1699,0.25,0.3185,0.8215,0.06,446.143,--
1700,0.25,0.3185,0.8215,0.08,446.143,--
1701,0.25,0.3185,0.8215,0.1,446.143,--
1702,0.25,0.3185,0.8215,0.12,446.143,--
1703,0.25,0.3185,0.8215,0.14,446.143,--
1704,0.25,0.3185,0.9858,0.0200,446.143,--
1705,0.25,0.3185,0.9858,0.04,446.143,--
1706,0.25,0.3185,0.9858,0.06,446.143,--
1707,0.25,0.3185,0.9858,0.08,446.143,--
1708,0.25,0.3185,0.9858,0.1,446.143,--
1709,0.25,0.3185,0.9858,0.12,446.143,--
1710,0.25,0.3185,0.9858,0.14,446.143,--
1711,0.25,0.3185,1.1501,0.0200,446.143,--
1712,0.25,0.3185,1.1501,0.04,446.143,--
1713,0.25,0.3185,1.1501,0.06,446.143,--
1714,0.25,0.3185,1.1501,0.08,446.143,--
1715,0.25,0.3185,1.1501,0.1,446.143,--
1716,0.25,0.3185,1.1501,0.12,446.143,--
1717,0.25,0.3185,1.1501,0.14,446.143,--
1718,0.3,0.0455,0.1643,0.02,683.08,2.8
1719,0.3,0.0455,0.1643,0.04,680.185,3.1
1720,0.3,0.091,0.4929,0.1,746.293,3.2
1721,0.3,0.0455,0.1643,0.06,680.408,4.7
1722,0.3,0.0455,0.1643,0.08,684.884,3.6
1723,0.3,0.0455,0.1643,0.1,682.553,2.8
1724,0.3,0.0455,0.1643,0.12,681.913,3.7
1725,0.3,0.0455,0.1643,0.14,680.491,3.4
1726,0.3,0.0455,0.3286,0.02,713.691,2.9
1727,0.3,0.0455,0.3286,0.04,718.593,3.5
1728,0.3,0.0455,0.3286,0.06,712.832,4.2
1729,0.3,0.0455,0.3286,0.08,718.358,3.7
1730,0.3,0.0455,0.3286,0.1,715.968,4.5
1731,0.3,0.0455,0.3286,0.12,717.729,3.2
1732,0.3,0.0455,0.3286,0.14,715.332,4.6
1733,0.3,0.0455,0.4929,0.02,744.158,5.1
1734,0.3,0.0455,0.4929,0.04,742.031,3.6
1735,0.3,0.0455,0.4929,0.06,744.552,3.7
1736,0.3,0.0455,0.4929,0.08,745.804,4.8
1737,0.3,0.0455,0.4929,0.1,743.337,4.8
1738,0.3,0.0455,0.4929,0.12,746.075,4.3
1739,0.3,0.0455,0.4929,0.14,743.868,4.7
1740,0.3,0.0455,0.6572,0.02,770.669,4.3
1741,0.3,0.0455,0.6572,0.04,771.397,5.1
1742,0.3,0.0455,0.6572,0.06,771.844,3.8
1743,0.3,0.0455,0.6572,0.08,770.99,4.3
1744,0.3,0.0455,0.6572,0.1,772.866,27.9075
1745,0.3,0.0455,0.6572,0.12,772.536,4.4
1746,0.3,0.0455,0.6572,0.14,769.765,3.3
1747,0.3,0.0455,0.8215,0.02,795.403,4.9
1748,0.3,0.0455,0.8215,0.04,793.169,3.6
1749,0.3,0.0455,0.8215,0.06,793.126,3.9
1750,0.3,0.0455,0.8215,0.08,793.383,5.5
1751,0.3,0.0455,0.8215,0.1,793.896,3.6
1752,0.3,0.0455,0.8215,0.12,790.473,4.1
1753,0.3,0.0455,0.8215,0.14,795.906,5.6
1754,0.3,0.0455,0.9858,0.02,815.81,4.1
1755,0.3,0.0455,0.9858,0.04,814.95,4.4
1756,0.3,0.0455,0.9858,0.06,814.11,3.3
1757,0.3,0.0455,0.9858,0.08,816.635,5.1
1758,0.3,0.0455,0.9858,0.1,813.664,3.7
1759,0.3,0.0455,0.9858,0.12,817.023,31.0424
1760,0.3,0.0455,0.9858,0.14,816.839,30.2288
1761,0.3,0.0455,1.1501,0.02,833.12,3.8
1762,0.3,0.0455,1.1501,0.04,830.994,3.4
1763,0.3,0.0455,1.1501,0.06,833.421,4.2
1764,0.3,0.0455,1.1501,0.08,834.336,4.4
1765,0.3,0.0455,1.1501,0.1,831.606,4.7
1766,0.3,0.0455,1.1501,0.12,835.532,4.4
1767,0.3,0.0455,1.1501,0.14,832.032,3.2
1768,0.3,0.091,0.1643,0.02,682.7,3.7
1769,0.3,0.091,0.1643,0.04,680.948,25.7933
1770,0.3,0.091,0.1643,0.06,684.806,3.1
1771,0.3,0.091,0.1643,0.08,683.876,3.1
1772,0.3,0.091,0.1643,0.12,683.695,2.2
1773,0.3,0.091,0.1643,0.14,680.325,4.7
1774,0.3,0.091,0.3286,0.02,714.289,3.5
1775,0.3,0.091,0.3286,0.04,714.097,4.7
1776,0.3,0.091,0.3286,0.06,717.778,4.6
1777,0.3,0.091,0.3286,0.08,715.206,3.1
1778,0.3,0.091,0.3286,0.12,718.478,4.3
1779,0.3,0.091,0.3286,0.14,713.311,27.2894
1780,0.3,0.091,0.4929,0.02,743.257,3.8
1781,0.3,0.091,0.4929,0.04,746.287,3.9
1782,0.3,0.091,0.4929,0.06,746.097,3.6
1783,0.3,0.091,0.4929,0.08,747.722,3.4
1784,0.3,0.091,0.4929,0.12,746.75,3.6
1785,0.3,0.091,0.4929,0.14,748.244,26.6013
1786,0.3,0.091,0.6572,0.02,771.265,4.5
1787,0.3,0.091,0.6572,0.04,772.048,28.0248
1788,0.3,0.091,0.6572,0.06,773.51,27.965
1789,0.3,0.091,0.6572,0.08,774.065,4.7
1790,0.3,0.091,0.6572,0.1,769.128,3.5
1791,0.3,0.091,0.6572,0.12,773.042,27.6381
1792,0.3,0.091,0.6572,0.14,772.778,4.4
1793,0.3,0.091,0.8215,0.02,792.856,4.1
1794,0.3,0.091,0.8215,0.04,794.766,3.7
1795,0.3,0.091,0.8215,0.06,795.154,3.4
1796,0.3,0.091,0.8215,0.08,794.441,4.2
1797,0.3,0.091,0.8215,0.1,792.762,3.6
1798,0.3,0.091,0.8215,0.12,795.431,3.5
1799,0.3,0.091,0.8215,0.14,793.67,4.3
1800,0.3,0.091,0.9858,0.02,815.025,3.6
1801,0.3,0.091,0.9858,0.04,815.311,3.6
1802,0.3,0.091,0.9858,0.06,816.302,2.9
1803,0.3,0.091,0.9858,0.08,814.661,4.8
1804,0.3,0.091,0.9858,0.1,817.054,5.3
1805,0.3,0.091,0.9858,0.12,814.423,4.4
1806,0.3,0.091,0.9858,0.14,815.048,4.9
1807,0.3,0.091,1.1501,0.02,833.215,5.1
1808,0.3,0.091,1.1501,0.04,833.545,31.9213
1809,0.3,0.091,1.1501,0.06,834.695,5.4
1810,0.3,0.091,1.1501,0.08,832.574,3.1
1811,0.3,0.091,1.1501,0.1,833.108,4.8
1812,0.3,0.091,1.1501,0.12,577.112,--
1813,0.3,0.091,1.1501,0.14,834.8,3.3
1814,0.3,0.1365,0.1643,0.02,685.071,4.8
1815,0.3,0.1365,0.1643,0.04,685.764,3.5
1816,0.3,0.1365,0.1643,0.06,686.633,25.4388
1817,0.3,0.1365,0.1643,0.08,689.926,3.7
1818,0.3,0.1365,0.1643,0.1,689.999,4.2
1819,0.3,0.1365,0.1643,0.12,693.096,4.9
1820,0.3,0.1365,0.1643,0.14,695.243,3.4
1821,0.3,0.1365,0.3286,0.02,717.554,2.6
1822,0.3,0.1365,0.3286,0.04,717.306,3.4
1823,0.3,0.1365,0.3286,0.06,718.635,4.2
1824,0.3,0.1365,0.3286,0.08,717.432,4.6
1825,0.3,0.1365,0.3286,0.1,722.658,3.1
1826,0.3,0.1365,0.3286,0.12,721.368,3.3
1827,0.3,0.1365,0.3286,0.14,539.31,--
1828,0.3,0.1365,0.4929,0.02,746.322,5.4
1829,0.3,0.1365,0.4929,0.04,746.272,4.9
1830,0.3,0.1365,0.4929,0.06,750.67,3.5
1831,0.3,0.1365,0.4929,0.08,747.526,4.7
1832,0.3,0.1365,0.4929,0.1,750.077,6.1
1833,0.3,0.1365,0.4929,0.12,752.48,4.8
1834,0.3,0.1365,0.4929,0.14,754.482,4.3
1835,0.3,0.1365,0.6572,0.02,771.465,4.8
1836,0.3,0.1365,0.6572,0.04,770.19,28.9228
1837,0.3,0.1365,0.6572,0.06,775.836,4.7
1838,0.3,0.1365,0.6572,0.08,773.086,4.5
1839,0.3,0.1365,0.6572,0.1,774.347,3.9
1840,0.3,0.1365,0.6572,0.12,775.874,4.7
1841,0.3,0.1365,0.6572,0.14,780.626,4.8
1842,0.3,0.1365,0.8215,0.02,792.501,3.7
1843,0.3,0.1365,0.8215,0.04,796.486,3.6
1844,0.3,0.1365,0.8215,0.06,799.539,3.8
1845,0.3,0.1365,0.8215,0.08,799.482,3.9
1846,0.3,0.1365,0.8215,0.1,799.213,4.9
1847,0.3,0.1365,0.8215,0.12,801.876,30.3963
1848,0.3,0.1365,0.8215,0.14,801.682,3.1
1849,0.3,0.1365,0.9858,0.02,813.303,32.6139
1850,0.3,0.1365,0.9858,0.04,817.702,5.8
1851,0.3,0.1365,0.9858,0.06,817.933,4.2
1852,0.3,0.1365,0.9858,0.08,819.994,4.2
1853,0.3,0.1365,0.9858,0.1,644.397,51.0
1854,0.3,0.1365,0.9858,0.12,822.792,4.4
1855,0.3,0.1365,0.9858,0.14,823.651,3.3
1856,0.3,0.1365,1.1501,0.02,833.111,3.4
1857,0.3,0.1365,1.1501,0.04,580.637,--
1858,0.3,0.1365,1.1501,0.06,838.285,4.7
1859,0.3,0.1365,1.1501,0.08,837.12,3.4
1860,0.3,0.1365,1.1501,0.1,838.229,4.5
1861,0.3,0.1365,1.1501,0.12,838.345,5.7
1862,0.3,0.1365,1.1501,0.14,837.277,4.3
1863,0.3,0.182,0.1643,0.02,690.97,2.5
1864,0.3,0.182,0.1643,0.04,695.814,25.0653
1865,0.3,0.182,0.1643,0.06,697.222,25.817
1866,0.3,0.182,0.1643,0.08,705.371,3.2
1867,0.3,0.182,0.1643,0.1,710.808,3.6
1868,0.3,0.182,0.1643,0.12,714.434,4.4
1869,0.3,0.182,0.1643,0.14,724.207,4.5
1870,0.3,0.182,0.3286,0.02,721.63,2.3
1871,0.3,0.182,0.3286,0.04,728.025,5.1
1872,0.3,0.182,0.3286,0.06,731.957,3.5
1873,0.3,0.182,0.3286,0.08,739.789,3.6
1874,0.3,0.182,0.3286,0.1,742.172,3.4
1875,0.3,0.182,0.3286,0.12,744.201,4.2
1876,0.3,0.182,0.3286,0.14,751.86,4.9
1877,0.3,0.182,0.4929,0.02,747.286,4.1
1878,0.3,0.182,0.4929,0.04,751.924,27.7076
1879,0.3,0.182,0.4929,0.06,756.512,3.4
1880,0.3,0.182,0.4929,0.08,764.329,3.4
1881,0.3,0.182,0.4929,0.1,766.66,4.3
1882,0.3,0.182,0.4929,0.12,772.382,4.1
1883,0.3,0.182,0.4929,0.14,775.162,3.8
1884,0.3,0.182,0.6572,0.02,776.044,3.5
1885,0.3,0.182,0.6572,0.04,780.446,3.7
1886,0.3,0.182,0.6572,0.06,782.396,4.4
1887,0.3,0.182,0.6572,0.08,789.688,4.4
1888,0.3,0.182,0.6572,0.1,791.134,3.5
1889,0.3,0.182,0.6572,0.12,795.202,4.9
1890,0.3,0.182,0.6572,0.14,799.164,29.5102
1891,0.3,0.182,0.8215,0.02,796.407,4.5
1892,0.3,0.182,0.8215,0.04,803.46,5.3
1893,0.3,0.182,0.8215,0.06,805.799,4.6
1894,0.3,0.182,0.8215,0.08,809.009,5.1
1895,0.3,0.182,0.8215,0.1,813.532,3.9
1896,0.3,0.182,0.8215,0.12,817.336,3.9
1897,0.3,0.182,0.8215,0.14,820.606,3.9
1898,0.3,0.182,0.9858,0.02,815.103,3.3
1899,0.3,0.182,0.9858,0.04,821.581,4.9
1900,0.3,0.182,0.9858,0.06,825.468,4.4
1901,0.3,0.182,0.9858,0.08,574.961,--
1902,0.3,0.182,0.9858,0.1,834.055,4.4
1903,0.3,0.182,0.9858,0.12,835.302,3.4
1904,0.3,0.182,0.9858,0.14,838.29,4.9
1905,0.3,0.182,1.1501,0.02,837.725,4.6
1906,0.3,0.182,1.1501,0.04,841.84,3.9
1907,0.3,0.182,1.1501,0.06,843.217,4.1
1908,0.3,0.182,1.1501,0.08,845.265,4.8
1909,0.3,0.182,1.1501,0.1,848.665,33.518
1910,0.3,0.182,1.1501,0.12,855.201,3.9
1911,0.3,0.182,1.1501,0.14,856.881,4.5
1912,0.3,0.2275,0.1643,0.02,682.422,3.3
1913,0.3,0.2275,0.1643,0.04,683.097,2.8
1914,0.3,0.2275,0.1643,0.06,687.082,3.8
1915,0.3,0.2275,0.1643,0.08,695.679,3.8
1916,0.3,0.2275,0.1643,0.1,699.695,3.9
1917,0.3,0.2275,0.1643,0.12,705.823,25.345
1918,0.3,0.2275,0.1643,0.14,714.202,4.1
1919,0.3,0.2275,0.3286,0.02,712.471,4.6
1920,0.3,0.2275,0.3286,0.04,715.349,3.6
1921,0.3,0.2275,0.3286,0.06,717.539,2.2
1922,0.3,0.2275,0.3286,0.08,721.264,3.9
1923,0.3,0.2275,0.3286,0.1,726.643,3.9
1924,0.3,0.2275,0.3286,0.12,733.225,5.1
1925,0.3,0.2275,0.3286,0.14,736.273,3.7
1926,0.3,0.2275,0.4929,0.02,743.115,4.3
1927,0.3,0.2275,0.4929,0.04,743.441,4.1
1928,0.3,0.2275,0.4929,0.06,744.935,4.2
1929,0.3,0.2275,0.4929,0.08,748.608,3.8
1930,0.3,0.2275,0.4929,0.1,750.844,3.8
1931,0.3,0.2275,0.4929,0.12,754.367,4.4
1932,0.3,0.2275,0.4929,0.14,757.846,26.9932
1933,0.3,0.2275,0.6572,0.02,763.829,4.1
1934,0.3,0.2275,0.6572,0.04,764.533,3.7
1935,0.3,0.2275,0.6572,0.06,768.908,3.6
1936,0.3,0.2275,0.6572,0.08,769.718,4.5
1937,0.3,0.2275,0.6572,0.1,771.307,4.1
1938,0.3,0.2275,0.6572,0.12,774.024,4.2
1939,0.3,0.2275,0.6572,0.14,777.791,3.8
1940,0.3,0.2275,0.8215,0.02,788.655,3.7
1941,0.3,0.2275,0.8215,0.04,789.307,3.7
1942,0.3,0.2275,0.8215,0.06,788.571,4.4
1943,0.3,0.2275,0.8215,0.08,788.243,3.5
1944,0.3,0.2275,0.8215,0.1,790.665,4.2
1945,0.3,0.2275,0.8215,0.12,792.083,29.0228
1946,0.3,0.2275,0.8215,0.14,793.56,4.4
1947,0.3,0.2275,0.9858,0.02,809.056,3.2
1948,0.3,0.2275,0.9858,0.04,805.076,3.4
1949,0.3,0.2275,0.9858,0.06,806.307,29.7072
1950,0.3,0.2275,0.9858,0.08,809.683,3.5
1951,0.3,0.2275,0.9858,0.1,807.49,4.9
1952,0.3,0.2275,0.9858,0.12,810.497,4.3
1953,0.3,0.2275,0.9858,0.14,810.563,4.1
1954,0.3,0.2275,1.1501,0.02,827.187,4.3
1955,0.3,0.2275,1.1501,0.04,824.395,3.9
1956,0.3,0.2275,1.1501,0.06,823.477,5.1
1957,0.3,0.2275,1.1501,0.08,823.688,3.8
1958,0.3,0.2275,1.1501,0.1,824.706,3.8
1959,0.3,0.2275,1.1501,0.12,823.503,3.6
1960,0.3,0.2275,1.1501,0.14,825.637,3.5
1961,0.3,0.273,0.1643,0.02,579.89,7.5
1962,0.3,0.273,0.1643,0.04,9.0614,5.5
1963,0.3,0.273,0.1643,0.06,7.66985,4.7
1964,0.3,0.273,0.1643,0.08,6.54523,45.1586
1965,0.3,0.273,0.1643,0.1,6.11352,3.7
1966,0.3,0.273,0.1643,0.12,446.143,--
1967,0.3,0.273,0.1643,0.14,446.143,--
1968,0.3,0.273,0.3286,0.02,622.886,5.1
1969,0.3,0.273,0.3286,0.04,10.7757,6.6
1970,0.3,0.273,0.3286,0.06,8.36953,5.1
1971,0.3,0.273,0.3286,0.08,7.1164,4.3
1972,0.3,0.273,0.3286,0.1,6.54167,44.8703
1973,0.3,0.273,0.3286,0.12,446.143,--
1974,0.3,0.273,0.3286,0.14,446.143,--
1975,0.3,0.273,0.4929,0.02,654.453,3.5
1976,0.3,0.273,0.4929,0.04,616.737,8.5
1977,0.3,0.273,0.4929,0.06,9.50124,5.8
1978,0.3,0.273,0.4929,0.08,7.75849,4.7
1979,0.3,0.273,0.4929,0.1,6.90781,4.2
1980,0.3,0.273,0.4929,0.12,446.143,--
1981,0.3,0.273,0.4929,0.14,446.143,--
1982,0.3,0.273,0.6572,0.02,680.266,4.1
1983,0.3,0.273,0.6572,0.04,645.397,4.7
1984,0.3,0.273,0.6572,0.06,13.0248,7.9
1985,0.3,0.273,0.6572,0.08,8.5179,5.2
1986,0.3,0.273,0.6572,0.1,7.51721,4.6
1987,0.3,0.273,0.6572,0.12,446.143,--
1988,0.3,0.273,0.6572,0.14,446.143,--
1989,0.3,0.273,0.8215,0.02,701.464,4.4
1990,0.3,0.273,0.8215,0.04,669.851,4.3
1991,0.3,0.273,0.8215,0.06,648.674,7.4
1992,0.3,0.273,0.8215,0.08,9.84344,52.7741
1993,0.3,0.273,0.8215,0.1,7.94063,4.8
1994,0.3,0.273,0.8215,0.12,446.143,--
1995,0.3,0.273,0.8215,0.14,446.143,--
1996,0.3,0.273,0.9858,0.02,724.301,3.9
1997,0.3,0.273,0.9858,0.04,689.058,4.6
1998,0.3,0.273,0.9858,0.06,669.935,7.9
